application_id,district,application_type,submission_date,completion_date,processing_days,approval_status,digital_access
APP033087,District_8,Medicaid,2024-08-12,2024-09-14,33,1,0
APP033088,District_8,Medicaid,2024-05-13,2024-06-11,29,1,0
APP033089,District_8,TANF,2024-01-17,2024-02-14,28,1,0
APP033090,District_8,SNAP,2024-11-15,2024-12-07,22,1,0
APP033091,District_8,SNAP,2024-10-22,2024-11-17,26,1,0
APP033092,District_8,TANF,2024-07-29,2024-08-26,28,1,0
APP033093,District_8,SNAP,2024-07-20,2024-08-30,41,0,0
APP033094,District_8,SNAP,2024-01-15,2024-01-27,12,1,0
APP033095,District_8,TANF,2023-09-10,2023-09-30,20,1,0
APP033096,District_8,SNAP,2024-05-02,2024-05-25,23,1,0
APP033097,District_8,SNAP,2024-09-27,2024-10-24,27,1,0
APP033098,District_8,Medicaid,2024-08-22,2024-09-26,35,1,0
APP033099,District_8,SNAP,2023-04-25,2023-05-26,31,0,0
APP033100,District_8,TANF,2024-12-01,2024-12-23,22,1,0
APP033101,District_8,SNAP,2024-09-03,2024-10-02,29,0,0
APP033102,District_8,Medicaid,2023-09-13,2023-10-06,23,1,0
APP033103,District_8,SNAP,2024-03-14,2024-04-09,26,1,0
APP033104,District_8,Medicaid,2024-08-27,2024-09-27,31,1,0
APP033105,District_8,SNAP,2024-12-06,2024-12-11,5,1,0
APP033106,District_8,TANF,2023-08-01,2023-08-23,22,1,0
APP033107,District_8,SNAP,2023-08-03,2023-08-20,17,1,0
APP033108,District_8,SNAP,2024-03-02,2024-03-20,18,0,0
APP033109,District_8,SNAP,2024-09-06,2024-09-26,20,1,0
APP033110,District_8,TANF,2024-03-28,2024-04-08,11,0,0
APP033111,District_8,SNAP,2024-05-17,2024-06-19,33,1,0
APP033112,District_8,SNAP,2023-01-02,2023-02-13,42,0,0
APP033113,District_8,Medicaid,2024-02-26,2024-03-22,25,1,0
APP033114,District_8,TANF,2024-04-26,2024-06-01,36,1,0
APP033115,District_8,SNAP,2023-10-08,2023-10-27,19,1,0
APP033116,District_8,SNAP,2024-01-02,2024-02-05,34,1,0
APP033117,District_8,SNAP,2024-05-02,2024-05-23,21,0,0
APP033118,District_8,TANF,2023-09-18,2023-10-08,20,1,0
APP033119,District_8,Medicaid,2023-07-05,2023-07-30,25,1,0
APP033120,District_8,SNAP,2024-06-09,2024-07-16,37,1,0
APP033121,District_8,SNAP,2024-03-03,2024-04-04,32,1,0
APP033122,District_8,Medicaid,2024-05-03,2024-06-07,35,1,0
APP033123,District_8,Medicaid,2024-06-26,2024-07-10,14,1,0
APP033124,District_8,TANF,2024-04-13,2024-04-29,16,1,0
APP033125,District_8,TANF,2024-09-08,2024-09-29,21,1,0
APP033126,District_8,TANF,2023-11-16,2023-12-21,35,0,0
APP033127,District_8,SNAP,2023-08-15,2023-09-13,29,1,0
APP033128,District_8,SNAP,2023-05-02,2023-05-13,11,1,0
APP033129,District_8,SNAP,2023-08-18,2023-09-09,22,1,0
APP033130,District_8,SNAP,2024-05-23,2024-06-11,19,1,0
APP033131,District_8,TANF,2023-03-18,2023-04-10,23,0,0
APP033132,District_8,SNAP,2024-12-03,2025-01-12,40,1,0
APP033133,District_8,SNAP,2023-10-24,2023-11-16,23,1,0
APP033134,District_8,SNAP,2024-07-19,2024-08-09,21,1,0
APP033135,District_8,Medicaid,2023-04-28,2023-05-14,16,1,0
APP033136,District_8,SNAP,2023-07-27,2023-08-26,30,1,0
APP033137,District_8,SNAP,2024-09-08,2024-10-01,23,1,0
APP033138,District_8,Medicaid,2023-10-03,2023-10-21,18,1,0
APP033139,District_8,TANF,2023-12-23,2024-01-21,29,1,0
APP033140,District_8,SNAP,2024-01-27,2024-02-17,21,1,0
APP033141,District_8,TANF,2024-05-09,2024-05-31,22,1,0
APP033142,District_8,TANF,2024-10-31,2024-11-17,17,1,0
APP033143,District_8,SNAP,2024-12-07,2024-12-17,10,1,0
APP033144,District_8,TANF,2024-09-12,2024-10-12,30,0,0
APP033145,District_8,SNAP,2024-02-12,2024-03-10,27,1,0
APP033146,District_8,SNAP,2023-07-05,2023-07-31,26,1,0
APP033147,District_8,Medicaid,2023-08-19,2023-09-11,23,1,0
APP033148,District_8,Medicaid,2023-07-24,2023-08-13,20,1,0
APP033149,District_8,SNAP,2023-02-21,2023-03-18,25,0,0
APP033150,District_8,SNAP,2024-09-18,2024-10-17,29,1,0
APP033151,District_8,SNAP,2024-10-27,2024-11-23,27,1,0
APP033152,District_8,Medicaid,2024-05-23,2024-06-11,19,0,0
APP033153,District_8,TANF,2024-02-05,2024-03-07,31,0,0
APP033154,District_8,Medicaid,2024-08-11,2024-09-04,24,1,0
APP033155,District_8,SNAP,2024-04-21,2024-05-15,24,0,0
APP033156,District_8,SNAP,2023-02-07,2023-02-27,20,1,0
APP033157,District_8,SNAP,2024-04-06,2024-04-27,21,1,0
APP033158,District_8,Medicaid,2024-05-13,2024-06-07,25,0,0
APP033159,District_8,SNAP,2024-03-12,2024-03-26,14,1,0
APP033160,District_8,TANF,2024-10-13,2024-11-03,21,1,0
APP033161,District_8,TANF,2023-06-03,2023-06-23,20,1,0
APP033162,District_8,Medicaid,2024-02-01,2024-02-24,23,0,0
APP033163,District_8,SNAP,2023-05-29,2023-06-24,26,1,0
APP033164,District_8,TANF,2024-07-06,2024-07-20,14,1,0
APP033165,District_8,Medicaid,2024-11-04,2024-12-10,36,1,0
APP033166,District_8,TANF,2023-03-23,2023-04-16,24,1,0
APP033167,District_8,Medicaid,2023-06-19,2023-07-17,28,1,0
APP033168,District_8,SNAP,2024-08-21,2024-09-21,31,1,0
APP033169,District_8,SNAP,2023-07-22,2023-08-28,37,1,0
APP033170,District_8,SNAP,2023-02-08,2023-03-05,25,1,0
APP033171,District_8,TANF,2024-05-12,2024-05-30,18,0,0
APP033172,District_8,SNAP,2024-01-16,2024-01-31,15,1,0
APP033173,District_8,SNAP,2023-08-06,2023-09-02,27,1,0
APP033174,District_8,SNAP,2023-05-26,2023-06-16,21,1,0
APP033175,District_8,Medicaid,2024-04-18,2024-05-24,36,1,0
APP033176,District_8,Medicaid,2024-12-30,2025-01-18,19,1,0
APP033177,District_8,SNAP,2023-09-17,2023-10-04,17,0,0
APP033178,District_8,SNAP,2024-04-06,2024-04-22,16,1,0
APP033179,District_8,Medicaid,2024-12-28,2025-02-07,41,1,0
APP033180,District_8,Medicaid,2024-12-28,2025-02-02,36,1,0
APP033181,District_8,TANF,2023-04-02,2023-04-19,17,1,0
APP033182,District_8,Medicaid,2024-07-01,2024-07-23,22,1,0
APP033183,District_8,TANF,2023-06-12,2023-07-03,21,0,0
APP033184,District_8,SNAP,2023-12-22,2024-01-02,11,1,0
APP033185,District_8,Medicaid,2024-08-27,2024-09-19,23,1,0
APP033186,District_8,Medicaid,2024-10-26,2024-11-24,29,1,0
APP033187,District_8,Medicaid,2024-01-26,2024-02-20,25,1,0
APP033188,District_8,Medicaid,2023-07-10,2023-08-01,22,1,0
APP033189,District_8,SNAP,2023-03-30,2023-04-20,21,1,0
APP033190,District_8,Medicaid,2024-12-13,2025-01-03,21,0,0
APP033191,District_8,SNAP,2024-01-15,2024-02-09,25,1,0
APP033192,District_8,SNAP,2023-04-20,2023-05-24,34,1,0
APP033193,District_8,TANF,2023-09-26,2023-10-17,21,1,0
APP033194,District_8,SNAP,2024-01-08,2024-01-27,19,1,0
APP033195,District_8,SNAP,2023-10-05,2023-10-22,17,1,0
APP033196,District_8,SNAP,2024-09-29,2024-11-06,38,1,0
APP033197,District_8,Medicaid,2024-07-19,2024-08-25,37,1,0
APP033198,District_8,TANF,2024-03-27,2024-04-20,24,1,0
APP033199,District_8,Medicaid,2024-01-01,2024-01-26,25,1,0
APP033200,District_8,SNAP,2024-08-13,2024-09-04,22,0,0
APP033201,District_8,Medicaid,2023-05-20,2023-06-05,16,1,0
APP033202,District_8,SNAP,2024-03-05,2024-03-29,24,1,0
APP033203,District_8,SNAP,2024-11-18,2024-12-01,13,1,0
APP033204,District_8,Medicaid,2023-12-20,2024-01-07,18,1,0
APP033205,District_8,SNAP,2023-06-13,2023-07-03,20,0,0
APP033206,District_8,Medicaid,2024-08-07,2024-09-08,32,1,0
APP033207,District_8,TANF,2024-06-30,2024-07-24,24,0,0
APP033208,District_8,TANF,2023-09-29,2023-10-16,17,0,0
APP033209,District_8,Medicaid,2024-05-11,2024-06-12,32,0,0
APP033210,District_8,TANF,2024-05-23,2024-06-15,23,1,0
APP033211,District_8,SNAP,2023-12-13,2023-12-30,17,1,0
APP033212,District_8,TANF,2023-02-12,2023-03-12,28,1,0
APP033213,District_8,SNAP,2024-06-30,2024-07-25,25,1,0
APP033214,District_8,Medicaid,2023-07-22,2023-07-30,8,1,0
APP033215,District_8,TANF,2024-04-05,2024-04-30,25,0,0
APP033216,District_8,TANF,2024-11-21,2024-12-10,19,1,0
APP033217,District_8,TANF,2023-09-21,2023-10-09,18,0,0
APP033218,District_8,Medicaid,2023-11-17,2023-12-09,22,1,0
APP033219,District_8,Medicaid,2023-08-16,2023-08-27,11,1,0
APP033220,District_8,TANF,2024-04-15,2024-05-07,22,1,0
APP033221,District_8,TANF,2024-06-10,2024-07-06,26,1,0
APP033222,District_8,SNAP,2023-04-09,2023-04-27,18,1,0
APP033223,District_8,Medicaid,2024-04-06,2024-04-28,22,1,0
APP033224,District_8,Medicaid,2023-01-21,2023-02-14,24,1,0
APP033225,District_8,TANF,2023-06-25,2023-07-22,27,0,0
APP033226,District_8,Medicaid,2023-10-16,2023-11-13,28,0,0
APP033227,District_8,Medicaid,2024-02-06,2024-02-26,20,1,0
APP033228,District_8,TANF,2023-05-16,2023-06-07,22,1,0
APP033229,District_8,TANF,2023-10-10,2023-10-23,13,1,0
APP033230,District_8,TANF,2023-11-04,2023-11-23,19,1,0
APP033231,District_8,SNAP,2024-08-26,2024-09-28,33,1,0
APP033232,District_8,Medicaid,2023-10-05,2023-10-22,17,1,0
APP033233,District_8,Medicaid,2024-03-09,2024-04-10,32,0,0
APP033234,District_8,TANF,2024-03-07,2024-03-23,16,1,0
APP033235,District_8,Medicaid,2023-03-09,2023-04-07,29,1,0
APP033236,District_8,TANF,2024-06-27,2024-07-23,26,1,0
APP033237,District_8,Medicaid,2023-12-11,2024-01-16,36,0,0
APP033238,District_8,SNAP,2023-10-08,2023-10-14,6,1,0
APP033239,District_8,TANF,2024-05-11,2024-05-29,18,1,0
APP033240,District_8,Medicaid,2024-03-24,2024-04-29,36,1,0
APP033241,District_8,Medicaid,2024-06-13,2024-07-08,25,0,0
APP033242,District_8,TANF,2023-03-04,2023-04-01,28,1,0
APP033243,District_8,SNAP,2023-12-31,2024-01-18,18,1,0
APP033244,District_8,SNAP,2023-06-23,2023-07-09,16,1,0
APP033245,District_8,SNAP,2023-03-25,2023-04-27,33,1,0
APP033246,District_8,Medicaid,2024-08-22,2024-09-15,24,0,0
APP033247,District_8,TANF,2023-10-19,2023-12-05,47,1,0
APP033248,District_8,Medicaid,2024-08-09,2024-09-03,25,0,0
APP033249,District_8,SNAP,2024-10-03,2024-11-02,30,1,0
APP033250,District_8,Medicaid,2023-07-14,2023-08-15,32,1,0
APP033251,District_8,Medicaid,2024-07-12,2024-08-09,28,1,0
APP033252,District_8,TANF,2024-11-27,2024-12-27,30,1,0
APP033253,District_8,Medicaid,2024-08-02,2024-09-04,33,1,0
APP033254,District_8,Medicaid,2024-11-04,2024-11-28,24,1,0
APP033255,District_8,SNAP,2023-02-19,2023-03-11,20,1,0
APP033256,District_8,SNAP,2024-08-12,2024-09-12,31,0,0
APP033257,District_8,Medicaid,2024-11-28,2025-01-03,36,1,0
APP033258,District_8,SNAP,2023-07-28,2023-08-16,19,1,0
APP033259,District_8,SNAP,2024-03-13,2024-04-18,36,0,0
APP033260,District_8,SNAP,2023-08-05,2023-08-21,16,0,0
APP033261,District_8,TANF,2023-11-25,2023-12-19,24,1,0
APP033262,District_8,SNAP,2024-02-05,2024-02-18,13,1,0
APP033263,District_8,Medicaid,2024-01-23,2024-02-03,11,0,0
APP033264,District_8,SNAP,2023-06-30,2023-07-22,22,1,0
APP033265,District_8,Medicaid,2023-05-02,2023-05-30,28,1,0
APP033266,District_8,SNAP,2024-03-18,2024-04-10,23,0,0
APP033267,District_8,SNAP,2024-06-22,2024-07-29,37,1,0
APP033268,District_8,SNAP,2023-11-12,2023-11-27,15,1,0
APP033269,District_8,Medicaid,2023-05-29,2023-06-22,24,1,0
APP033270,District_8,SNAP,2023-10-09,2023-10-28,19,1,0
APP033271,District_8,SNAP,2024-07-25,2024-08-15,21,1,0
APP033272,District_8,Medicaid,2024-06-13,2024-07-02,19,0,0
APP033273,District_8,SNAP,2023-04-11,2023-05-02,21,0,0
APP033274,District_8,TANF,2024-02-06,2024-02-29,23,1,0
APP033275,District_8,SNAP,2024-03-17,2024-04-01,15,0,0
APP033276,District_8,TANF,2023-05-25,2023-06-25,31,1,0
APP033277,District_8,Medicaid,2024-09-05,2024-10-08,33,1,0
APP033278,District_8,TANF,2023-07-23,2023-08-17,25,1,0
APP033279,District_8,SNAP,2023-12-09,2024-01-01,23,1,0
APP033280,District_8,SNAP,2024-04-22,2024-05-14,22,1,0
APP033281,District_8,SNAP,2024-12-02,2025-01-02,31,0,0
APP033282,District_8,SNAP,2023-01-15,2023-02-01,17,1,0
APP033283,District_8,TANF,2023-02-10,2023-03-10,28,1,0
APP033284,District_8,SNAP,2024-12-13,2025-01-03,21,0,0
APP033285,District_8,TANF,2024-09-01,2024-09-22,21,1,0
APP033286,District_8,SNAP,2023-11-27,2023-12-20,23,1,0
APP033287,District_8,SNAP,2024-10-02,2024-10-27,25,1,0
APP033288,District_8,SNAP,2024-09-25,2024-10-09,14,1,0
APP033289,District_8,TANF,2023-05-23,2023-06-09,17,1,0
APP033290,District_8,SNAP,2024-09-06,2024-09-25,19,1,0
APP033291,District_8,SNAP,2024-03-02,2024-03-28,26,1,0
APP033292,District_8,Medicaid,2024-05-22,2024-06-02,11,1,0
APP033293,District_8,SNAP,2023-08-12,2023-09-12,31,1,0
APP033294,District_8,SNAP,2024-09-14,2024-10-19,35,1,0
APP033295,District_8,TANF,2024-01-11,2024-01-29,18,0,0
APP033296,District_8,SNAP,2023-05-16,2023-06-09,24,0,0
APP033297,District_8,SNAP,2023-03-19,2023-04-19,31,1,0
APP033298,District_8,Medicaid,2024-06-22,2024-07-15,23,0,0
APP033299,District_8,SNAP,2024-09-14,2024-10-06,22,1,0
APP033300,District_8,SNAP,2023-11-06,2023-12-06,30,1,0
APP033301,District_8,SNAP,2023-02-28,2023-04-02,33,0,0
APP033302,District_8,SNAP,2024-07-13,2024-08-02,20,1,0
APP033303,District_8,Medicaid,2023-02-19,2023-03-11,20,1,0
APP033304,District_8,SNAP,2024-10-02,2024-10-29,27,1,0
APP033305,District_8,TANF,2024-08-11,2024-08-30,19,1,0
APP033306,District_8,Medicaid,2023-08-29,2023-09-15,17,1,0
APP033307,District_8,SNAP,2024-02-08,2024-02-28,20,1,0
APP033308,District_8,TANF,2023-09-25,2023-10-12,17,1,0
APP033309,District_8,SNAP,2023-08-21,2023-09-05,15,1,0
APP033310,District_8,SNAP,2024-03-26,2024-05-01,36,1,0
APP033311,District_8,Medicaid,2024-08-18,2024-09-02,15,1,0
APP033312,District_8,SNAP,2023-08-06,2023-08-30,24,1,0
APP033313,District_8,Medicaid,2024-05-21,2024-06-01,11,1,0
APP033314,District_8,SNAP,2024-05-09,2024-06-13,35,1,0
APP033315,District_8,SNAP,2023-07-15,2023-08-08,24,0,0
APP033316,District_8,SNAP,2023-07-27,2023-08-31,35,1,0
APP033317,District_8,SNAP,2023-07-14,2023-08-01,18,1,0
APP033318,District_8,SNAP,2023-12-16,2024-01-26,41,1,0
APP033319,District_8,SNAP,2024-01-25,2024-02-10,16,1,0
APP033320,District_8,Medicaid,2024-12-20,2025-01-17,28,1,0
APP033321,District_8,SNAP,2023-06-19,2023-06-25,6,1,0
APP033322,District_8,SNAP,2024-02-21,2024-03-13,21,1,0
APP033323,District_8,SNAP,2024-05-03,2024-05-26,23,1,0
APP033324,District_8,TANF,2024-02-01,2024-02-25,24,1,0
APP033325,District_8,SNAP,2024-01-16,2024-02-05,20,1,0
APP033326,District_8,TANF,2024-02-07,2024-03-05,27,1,0
APP033327,District_8,SNAP,2023-01-27,2023-02-16,20,1,0
APP033328,District_8,SNAP,2024-03-16,2024-04-19,34,0,0
APP033329,District_8,TANF,2024-06-04,2024-07-01,27,1,0
APP033330,District_8,TANF,2024-02-03,2024-02-17,14,0,0
APP033331,District_8,TANF,2023-03-21,2023-04-17,27,1,0
APP033332,District_8,TANF,2023-08-05,2023-08-29,24,0,0
APP033333,District_8,SNAP,2024-08-10,2024-08-17,7,1,0
APP033334,District_8,SNAP,2023-08-04,2023-09-08,35,0,0
APP033335,District_8,Medicaid,2023-10-03,2023-10-20,17,1,0
APP033336,District_8,SNAP,2024-10-14,2024-11-08,25,1,0
APP033337,District_8,Medicaid,2023-04-01,2023-04-28,27,1,0
APP033338,District_8,TANF,2023-07-01,2023-07-25,24,1,0
APP033339,District_8,TANF,2024-09-24,2024-10-24,30,1,0
APP033340,District_8,SNAP,2023-06-21,2023-07-21,30,1,0
APP033341,District_8,Medicaid,2023-06-12,2023-07-07,25,1,0
APP033342,District_8,Medicaid,2023-03-23,2023-04-09,17,1,0
APP033343,District_8,TANF,2024-10-24,2024-11-18,25,1,0
APP033344,District_8,SNAP,2024-07-22,2024-08-23,32,0,0
APP033345,District_8,SNAP,2024-06-29,2024-07-22,23,1,0
APP033346,District_8,TANF,2024-03-04,2024-03-17,13,0,0
APP033347,District_8,SNAP,2024-09-15,2024-10-17,32,1,0
APP033348,District_8,Medicaid,2023-04-06,2023-04-27,21,1,0
APP033349,District_8,SNAP,2023-03-28,2023-04-27,30,1,0
APP033350,District_8,TANF,2024-04-08,2024-04-28,20,1,0
APP033351,District_8,Medicaid,2023-10-07,2023-11-04,28,1,0
APP033352,District_8,TANF,2023-12-23,2024-01-14,22,1,0
APP033353,District_8,SNAP,2024-02-27,2024-03-18,20,1,0
APP033354,District_8,SNAP,2023-12-11,2024-01-08,28,1,0
APP033355,District_8,SNAP,2023-05-28,2023-06-15,18,1,0
APP033356,District_8,Medicaid,2023-10-23,2023-11-03,11,1,0
APP033357,District_8,TANF,2024-12-22,2025-01-20,29,1,0
APP033358,District_8,Medicaid,2024-11-13,2024-12-03,20,1,0
APP033359,District_8,Medicaid,2023-01-19,2023-02-14,26,1,0
APP033360,District_8,SNAP,2023-03-18,2023-04-13,26,0,0
APP033361,District_8,SNAP,2023-08-05,2023-09-03,29,0,0
APP033362,District_8,SNAP,2023-06-07,2023-07-07,30,0,0
APP033363,District_8,SNAP,2023-02-08,2023-03-07,27,1,0
APP033364,District_8,Medicaid,2023-01-26,2023-02-23,28,1,0
APP033365,District_8,SNAP,2023-04-19,2023-05-20,31,1,0
APP033366,District_8,Medicaid,2024-11-19,2024-12-09,20,1,0
APP033367,District_8,SNAP,2023-11-16,2023-12-06,20,1,0
APP033368,District_8,TANF,2023-06-28,2023-07-26,28,1,0
APP033369,District_8,SNAP,2023-01-03,2023-01-15,12,0,0
APP033370,District_8,Medicaid,2023-02-12,2023-02-27,15,1,0
APP033371,District_8,SNAP,2024-03-01,2024-03-13,12,1,0
APP033372,District_8,SNAP,2024-10-19,2024-11-20,32,1,0
APP033373,District_8,SNAP,2023-10-07,2023-11-08,32,0,0
APP033374,District_8,TANF,2024-11-30,2024-12-30,30,1,0
APP033375,District_8,TANF,2023-05-27,2023-06-20,24,1,0
APP033376,District_8,TANF,2024-07-14,2024-08-04,21,1,0
APP033377,District_8,Medicaid,2023-10-13,2023-11-04,22,1,0
APP033378,District_8,SNAP,2024-04-12,2024-05-09,27,1,0
APP033379,District_8,TANF,2024-05-25,2024-06-23,29,1,0
APP033380,District_8,SNAP,2023-07-11,2023-07-27,16,1,0
APP033381,District_8,TANF,2023-08-01,2023-08-30,29,1,0
APP033382,District_8,SNAP,2023-07-25,2023-08-26,32,1,0
APP033383,District_8,SNAP,2023-07-21,2023-08-20,30,1,0
APP033384,District_8,SNAP,2023-10-19,2023-11-01,13,0,0
APP033385,District_8,Medicaid,2023-06-29,2023-07-28,29,0,0
APP033386,District_8,SNAP,2024-02-15,2024-03-09,23,0,0
APP033387,District_8,SNAP,2024-04-19,2024-05-24,35,1,0
APP033388,District_8,TANF,2023-12-02,2023-12-25,23,1,0
APP033389,District_8,Medicaid,2023-10-06,2023-11-07,32,0,0
APP033390,District_8,Medicaid,2024-08-30,2024-10-04,35,0,0
APP033391,District_8,SNAP,2024-06-29,2024-07-29,30,1,0
APP033392,District_8,Medicaid,2023-12-23,2024-01-12,20,1,0
APP033393,District_8,SNAP,2024-11-09,2024-12-06,27,1,0
APP033394,District_8,Medicaid,2024-05-23,2024-06-10,18,1,0
APP033395,District_8,SNAP,2023-09-24,2023-10-14,20,1,0
APP033396,District_8,SNAP,2023-09-09,2023-10-11,32,0,0
APP033397,District_8,SNAP,2024-01-01,2024-01-25,24,1,0
APP033398,District_8,SNAP,2023-09-27,2023-10-20,23,1,0
APP033399,District_8,SNAP,2024-03-07,2024-04-12,36,1,0
APP033400,District_8,Medicaid,2024-08-13,2024-09-16,34,1,0
APP033401,District_8,SNAP,2023-03-12,2023-03-28,16,0,0
APP033402,District_8,TANF,2024-03-07,2024-04-01,25,1,0
APP033403,District_8,SNAP,2023-10-01,2023-10-22,21,1,0
APP033404,District_8,SNAP,2023-12-10,2024-01-01,22,0,0
APP033405,District_8,SNAP,2023-06-14,2023-07-16,32,1,0
APP033406,District_8,TANF,2023-02-21,2023-03-22,29,1,0
APP033407,District_8,SNAP,2023-10-16,2023-10-29,13,1,0
APP033408,District_8,TANF,2024-11-03,2024-12-05,32,1,0
APP033409,District_8,Medicaid,2024-01-28,2024-02-18,21,1,0
APP033410,District_8,Medicaid,2024-02-26,2024-03-24,27,1,0
APP033411,District_8,Medicaid,2024-06-29,2024-07-28,29,1,0
APP033412,District_8,SNAP,2024-03-04,2024-04-02,29,0,0
APP033413,District_8,SNAP,2024-06-10,2024-06-30,20,0,0
APP033414,District_8,TANF,2023-09-26,2023-10-23,27,1,0
APP033415,District_8,TANF,2024-01-21,2024-02-20,30,1,0
APP033416,District_8,SNAP,2024-06-09,2024-07-02,23,1,0
APP033417,District_8,Medicaid,2023-07-06,2023-07-27,21,1,0
APP033418,District_8,SNAP,2023-11-10,2023-11-27,17,1,0
APP033419,District_8,SNAP,2023-07-17,2023-08-23,37,1,0
APP033420,District_8,Medicaid,2023-06-28,2023-07-13,15,0,0
APP033421,District_8,Medicaid,2023-10-11,2023-10-28,17,1,0
APP033422,District_8,Medicaid,2024-04-10,2024-05-06,26,1,0
APP033423,District_8,Medicaid,2024-04-30,2024-05-17,17,1,0
APP033424,District_8,SNAP,2024-03-25,2024-05-01,37,1,0
APP033425,District_8,TANF,2024-02-07,2024-02-22,15,1,0
APP033426,District_8,TANF,2023-04-21,2023-05-16,25,1,0
APP033427,District_8,TANF,2023-08-29,2023-09-29,31,1,0
APP033428,District_8,SNAP,2024-02-10,2024-02-25,15,0,0
APP033429,District_8,SNAP,2024-10-01,2024-10-19,18,1,0
APP033430,District_8,SNAP,2024-10-27,2024-11-21,25,1,0
APP033431,District_8,Medicaid,2023-01-06,2023-01-25,19,1,0
APP033432,District_8,TANF,2023-10-22,2023-11-18,27,1,0
APP033433,District_8,SNAP,2024-12-03,2024-12-25,22,1,0
APP033434,District_8,SNAP,2024-01-19,2024-02-13,25,1,0
APP033435,District_8,TANF,2024-02-10,2024-03-10,29,1,0
APP033436,District_8,Medicaid,2023-05-16,2023-06-03,18,1,0
APP033437,District_8,SNAP,2023-07-16,2023-08-09,24,1,0
APP033438,District_8,SNAP,2024-06-07,2024-06-29,22,1,0
APP033439,District_8,Medicaid,2023-07-18,2023-08-04,17,1,0
APP033440,District_8,TANF,2023-06-01,2023-07-01,30,1,0
APP033441,District_8,TANF,2023-03-13,2023-03-25,12,1,0
APP033442,District_8,TANF,2024-03-31,2024-04-14,14,1,0
APP033443,District_8,Medicaid,2024-03-04,2024-04-02,29,0,0
APP033444,District_8,SNAP,2024-09-17,2024-10-01,14,0,0
APP033445,District_8,Medicaid,2024-03-24,2024-04-29,36,1,0
APP033446,District_8,SNAP,2023-12-07,2023-12-20,13,1,0
APP033447,District_8,SNAP,2023-09-20,2023-10-25,35,0,0
APP033448,District_8,TANF,2023-08-01,2023-09-01,31,1,0
APP033449,District_8,TANF,2023-11-01,2023-11-14,13,1,0
APP033450,District_8,SNAP,2024-09-17,2024-10-11,24,0,0
APP033451,District_8,SNAP,2023-03-21,2023-04-04,14,0,0
APP033452,District_8,TANF,2023-05-02,2023-05-20,18,0,0
APP033453,District_8,TANF,2023-09-06,2023-09-27,21,0,0
APP033454,District_8,Medicaid,2023-08-27,2023-09-05,9,1,0
APP033455,District_8,TANF,2023-11-08,2023-11-27,19,1,0
APP033456,District_8,Medicaid,2023-02-04,2023-02-26,22,1,0
APP033457,District_8,TANF,2024-08-08,2024-08-30,22,1,0
APP033458,District_8,SNAP,2023-11-14,2023-11-28,14,1,0
APP033459,District_8,Medicaid,2023-03-30,2023-04-19,20,1,0
APP033460,District_8,SNAP,2023-02-24,2023-03-21,25,1,0
APP033461,District_8,TANF,2024-06-23,2024-07-22,29,1,0
APP033462,District_8,SNAP,2023-09-10,2023-10-22,42,0,0
APP033463,District_8,TANF,2024-06-30,2024-08-01,32,1,0
APP033464,District_8,SNAP,2024-04-12,2024-04-29,17,1,0
APP033465,District_8,TANF,2023-05-16,2023-06-05,20,0,0
APP033466,District_8,TANF,2024-04-27,2024-05-24,27,1,0
APP033467,District_8,SNAP,2024-07-31,2024-09-02,33,1,0
APP033468,District_8,Medicaid,2024-10-09,2024-11-15,37,1,0
APP033469,District_8,Medicaid,2024-12-15,2024-12-27,12,1,0
APP033470,District_8,SNAP,2024-10-01,2024-11-01,31,1,0
APP033471,District_8,Medicaid,2024-06-20,2024-07-05,15,1,0
APP033472,District_8,SNAP,2024-07-21,2024-08-12,22,1,0
APP033473,District_8,TANF,2023-03-19,2023-04-19,31,1,0
APP033474,District_8,SNAP,2023-09-10,2023-09-28,18,1,0
APP033475,District_8,Medicaid,2024-03-31,2024-04-21,21,1,0
APP033476,District_8,SNAP,2023-01-24,2023-03-03,38,1,0
APP033477,District_8,TANF,2024-05-07,2024-06-12,36,1,0
APP033478,District_8,Medicaid,2023-11-09,2023-12-06,27,1,0
